Longitude,Latitude,hour,month,weekday,park
-122.321794035,47.628667952,11,2,4,125
-122.28719051,47.609809924,12,2,4,88
-122.327950532,47.605696749,12,2,4,108
-122.342879608,47.609812732,13,2,4,91
-122.324032594,47.609800693,13,2,4,114
-122.359172219,47.520112289,23,1,2,26
-122.29615328,47.665556575,13,2,4,75
-122.324652119,47.60460902,13,2,4,114
-122.354751201,47.624576885,14,2,6,80
-122.34913077,47.732314225,14,2,4,11
-122.316155987,47.652416664,14,2,4,95
-122.353962235,47.664662635,14,2,4,78
-122.338146747,47.610975163,14,2,4,101
-122.275844233,47.525186062,14,2,4,33
-122.266317722,47.528067184,15,2,4,28
-122.337338756,47.60925298,15,2,4,100
-122.383361506,47.649392412,15,2,4,66
-122.342879608,47.609812732,15,2,4,91
-122.338146747,47.610975163,15,2,4,101
-122.320771372,47.613519514,15,2,4,122
-122.295248394,47.721091918,15,2,4,33
-122.324615153,47.708602801,15,2,4,43
-122.295248394,47.721091918,16,2,4,33
-122.280060282,47.537050785,16,2,4,40
-122.331285051,47.615217522,16,2,4,110
-122.394178914,47.64217691,16,2,4,48
-122.293751048,47.538912489,16,2,4,50
-122.37623881,47.558355092,16,2,4,43
-122.335928553,47.611904236,16,2,4,101
-122.318224645,47.619343096,16,2,4,128
-122.30089938,47.663798889,23,2,0,75
-122.324615153,47.708602801,17,2,4,43
-122.289221931,47.662064331,17,2,4,58
-122.325552282,47.617040615,17,2,4,114
-122.323379644,47.609088099,17,2,4,116
-122.334865851,47.6152845,18,2,4,107
-122.349909962,47.690207191,21,1,6,49
-122.313436504,47.596654658,19,2,4,121
-122.376154137,47.639655923,19,2,4,67
-122.331714888,47.622543849,20,2,4,111
-122.324195207,47.605786548,20,2,4,113
-122.357740412,47.532778302,20,2,4,28
-122.290998281,47.57158043,20,2,4,85
-122.324946865,47.525627426,20,2,4,15
-122.354751201,47.624576885,21,2,4,80
-122.354751201,47.624576885,21,2,4,80
-122.285372533,47.709214096,21,2,4,29
-122.315461654,47.660553724,21,2,4,89
-122.316845009,47.614683851,21,2,4,125
-122.342315139,47.628429062,21,2,4,108
-122.354751201,47.624576885,22,2,4,80
-122.329977175,47.599198312,23,2,4,100
-122.292840975,47.723795094,22,2,4,28
-122.359956747,47.551937622,22,2,4,30
-122.33467793,47.614504647,23,2,4,107
-122.318150192,47.614674412,23,2,4,120
-122.26803009,47.519851776,3,2,5,28
-122.326795853,47.615779997,3,2,5,113
-122.336165513,47.616053298,4,2,5,107
-122.377665543,47.551071372,5,2,5,47
-122.338090378,47.7123018,11,11,5,33
-122.371818289,47.569234851,6,2,5,38
-122.323443932,47.604128073,6,2,5,116
-122.331668953,47.608086808,7,2,5,107
-122.334865851,47.6152845,8,2,5,107
-122.285031151,47.680150139,13,1,0,40
-122.385456088,47.561987757,9,2,5,51
-122.34079882,47.697068552,9,2,5,49
-122.33452433,47.702331628,9,2,5,44
-122.325859586,47.706089944,10,2,5,46
-122.326435571,47.612451184,10,2,5,114
-122.320915219,47.622558497,11,2,5,127
-122.287960816,47.667602018,11,2,5,55
-122.298139445,47.614129957,11,2,5,118
-122.335928553,47.611904236,12,2,5,101
-122.35671454,47.623929893,12,2,5,74
-122.293724506,47.683952735,12,2,5,47
-122.351012799,47.659586509,12,2,5,85
-122.356076731,47.622105775,13,1,0,77
-122.253512952,47.512323841,10,2,5,16
-122.323081586,47.620464456,12,2,5,117
-122.34366165,47.531951589,11,1,6,23
-122.337320426,47.611321241,13,2,5,104
-122.325535943,47.61578024,13,2,5,113
-122.370306064,47.63959423,23,1,2,72
-122.319560818,47.662222033,13,2,5,89
-122.323505686,47.655823874,21,1,2,99
-122.325535943,47.61578024,14,2,5,113
-122.358956038,47.653705506,14,2,5,75
-122.367311994,47.521027576,14,2,5,36
-122.332582827,47.605731052,14,2,5,105
-122.384674325,47.651239526,14,2,5,67
-122.304867499,47.61620162,14,2,5,132
-122.295248394,47.721091918,15,2,5,33
-122.320915219,47.622558497,15,2,5,127
-122.338146747,47.610975163,15,2,5,101
-122.315659127,47.674977645,15,2,5,76
-122.332582827,47.605731052,15,2,5,105
-122.356976956,47.634136227,10,1,6,75
-122.338449522,47.608788655,16,2,5,98
-122.334865851,47.6152845,16,2,5,107
-122.335928553,47.611904236,17,2,5,101
-122.329061832,47.570535731,17,2,5,69
-122.360897193,47.6453778,17,2,5,75
-122.383948279,47.667045112,17,2,5,63
-122.31007768,47.623286814,9,2,1,134
-122.32657098,47.619417974,17,2,5,116
-122.335928553,47.611904236,17,2,5,101
-122.296882443,47.549241596,17,2,5,57
-122.376142914,47.63721113,18,2,5,68
-122.371818289,47.569234851,18,2,5,38
-122.399031157,47.693044242,19,2,5,30
-122.324615153,47.708602801,19,2,5,43
-122.350656416,47.51733322,19,2,5,23
-122.32088228,47.620491809,19,2,5,126
-122.344996836,47.725035552,20,2,5,19
-122.330725683,47.61848998,20,2,5,111
-122.354751201,47.624576885,20,2,5,80
-122.354751201,47.624576885,20,2,5,80
-122.313598484,47.636708667,5,9,1,119
-122.301697136,47.573566826,20,2,5,95
-122.292493611,47.721007497,15,1,4,29
-122.333003312,47.623692344,21,2,5,116
-122.32701728,47.59835485,21,2,5,104
-122.31675614,47.612225956,22,2,5,126
-122.29465702,47.715563767,22,2,5,36
-122.336832763,47.661386381,22,2,5,101
-122.323404639,47.61406725,22,2,5,118
-122.33481777,47.61236845,22,2,5,103
-122.337338756,47.60925298,23,2,5,100
-122.31675668,47.623112215,23,2,5,127
-122.305447811,47.663995408,0,2,6,89
-122.348823114,47.61591148,0,2,6,90
-122.365525424,47.680666445,1,2,6,59
-122.30223583,47.6010021,1,2,6,122
-122.346097398,47.615473377,2,2,6,91
-122.333156576,47.613061694,2,2,6,109
-122.346918641,47.624559764,3,2,6,101
-122.346301274,47.620318689,2,2,6,97
-122.345215194,47.612605981,3,2,6,91
-122.31600977,47.579063467,22,2,5,95
-122.289226247,47.69670908,3,2,6,39
-122.345853269,47.68403643,5,2,6,61
-122.336165513,47.616053298,5,2,6,107
-122.386368633,47.668677741,5,2,6,58
-122.298567976,47.620773238,6,2,6,117
-122.336352746,47.648043232,8,2,6,115
-122.349252446,47.615581595,9,2,6,89
-122.328309122,47.615081334,10,2,6,116
-122.324615153,47.708602801,10,2,6,43
-122.35128765,47.652813373,10,2,6,88
-122.335295378,47.61495015,10,2,6,104
-122.29370088,47.729169583,10,2,6,24
-122.337338756,47.60925298,11,2,6,100
-122.321046108,47.598345271,11,2,6,112
-122.36050091,47.521944725,11,2,6,28
-122.332996531,47.622544756,11,2,6,114
-122.358653105,47.6267233,11,12,0,67
-122.311123911,47.713060045,11,2,6,44
-122.27654798,47.546678433,11,2,6,45
-122.336165513,47.616053298,12,2,6,107
-122.335376337,47.612135777,12,2,6,103
-122.358653105,47.6267233,13,2,6,67
-122.346224115,47.629732931,13,2,6,104
-122.319560818,47.662222033,13,2,6,89
-122.333235576,47.606444572,13,2,6,104
-122.295980524,47.529086871,13,2,6,35
-122.355568246,47.732759954,14,2,6,13
-122.355797168,47.521032403,14,2,6,24
-122.38148171,47.568821318,9,1,6,47
-122.338449522,47.608788655,14,2,6,98
-122.314039287,47.583696602,14,2,6,104
-122.316324684,47.66568421,15,2,6,83
-122.370405399,47.647659276,15,2,6,74
-122.321893969,47.655054615,15,2,6,99
-122.324615153,47.708602801,15,2,6,43
-122.341322537,47.61206556,15,2,6,101
-122.342019408,47.705966993,15,2,6,39
-122.313436504,47.596654658,15,2,6,121
-122.344996836,47.725035552,16,2,6,19
-122.30142389,47.566103057,16,2,6,81
-122.336938539,47.612168781,18,2,6,103
-122.257006009,47.670973654,18,2,6,13
-122.313179455,47.763558219,18,2,6,8
-122.328736482,47.604874649,19,2,6,106
-122.34497772,47.723210988,19,2,6,19
-122.33329605,47.649180037,19,2,6,119
-122.320702883,47.66495572,20,2,6,88
-122.337320426,47.611321241,20,2,6,104
-122.272545936,47.520143166,20,2,6,28
-122.270633404,47.52024383,20,2,6,28
-122.316201376,47.615268401,20,2,6,126
-122.331735384,47.603126534,21,2,6,103
-122.319363318,47.624266493,21,2,6,128
-122.345007231,47.62031402,22,2,6,98
-122.350854033,47.622086915,22,2,6,87
-122.332345091,47.620815378,23,2,6,113
-122.370494785,47.663657483,23,2,6,75
-122.354866205,47.723232127,23,2,6,19
-122.314039287,47.583696602,0,2,0,104
-122.344541337,47.692196698,21,1,2,47
-122.330009987,47.612259956,0,2,0,112
-122.384252349,47.594617795,1,2,0,49
-122.313187752,47.659054985,1,2,0,89
-122.371254264,47.52557072,2,2,0,37
-122.315622807,47.560944318,1,1,3,66
-122.301179312,47.618286405,3,2,0,129
-122.269987327,47.529330662,14,1,2,32
-122.332224224,47.600880421,4,2,0,102
-122.279615926,47.638038525,13,2,5,52
-122.336107954,47.606229204,6,2,0,97
-122.337338756,47.60925298,6,2,0,100
-122.274007188,47.536945337,3,2,0,37
-122.323854387,47.538679861,8,2,0,22
-122.327241098,47.661979311,8,2,0,94
-122.360605965,47.627731136,9,2,6,70
-122.355568246,47.732759954,9,2,0,13
-122.327680653,47.596655375,16,2,2,105
-122.318960105,47.693108842,8,1,3,62
-122.29073882,47.635875052,10,2,0,85
-122.32038373,47.550690776,10,2,0,43
-122.338757521,47.604134514,10,2,0,95
-122.372180164,47.663659815,11,2,0,73
-122.355568246,47.732759954,11,2,0,13
-122.351304819,47.649821887,19,1,0,88
-122.344834273,47.713547979,12,2,0,28
-122.353942896,47.652125425,12,2,0,82
-122.325859586,47.706089944,12,2,0,46
-122.325859586,47.706089944,16,2,5,46
-122.301663878,47.582954126,13,2,0,104
-122.325552282,47.617040615,13,2,0,114
-122.282344886,47.537044021,13,2,0,44
-122.27475956,47.551161746,13,2,0,46
-122.33304039,47.604553822,13,2,0,102
-122.325972334,47.587200579,13,2,0,91
-122.336747205,47.686304253,13,2,0,64
-122.33452433,47.702331628,14,2,0,44
-122.340797599,47.608493097,14,2,0,99
-122.292730474,47.719263153,14,2,0,30
-122.361889216,47.742877041,0,11,6,11
-122.338449522,47.608788655,15,2,0,98
-122.322627327,47.607429013,15,2,0,118
-122.29469691,47.720185075,12,2,6,33
-122.388545383,47.551226399,15,2,0,49
-122.334213067,47.558865429,15,2,0,48
-122.331312962,47.608729168,16,2,0,108
-122.33452433,47.702331628,16,2,0,44
-122.340367253,47.610046276,16,2,0,101
-122.309568393,47.700774655,20,1,4,48
-122.313148998,47.660532244,16,2,0,89
-122.376422573,47.545593277,16,2,0,47
-122.320771372,47.613519514,17,2,0,122
-122.286771108,47.715540245,17,2,0,28
-122.27399557,47.538900828,17,2,0,38
-122.29056802,47.685767996,17,2,0,43
-122.337793005,47.609748462,17,2,0,100
-122.306511944,47.663965126,17,2,0,88
-122.292493611,47.721007497,17,2,0,29
-122.385813153,47.511074406,17,2,0,23
-122.326582162,47.621406529,18,2,0,116
-122.318778522,47.612935637,18,2,0,122
-122.324615153,47.708602801,18,2,0,43
-122.355829487,47.518101543,18,2,0,24
-122.351313636,47.69113017,18,2,0,46
-122.363284624,47.568346621,18,2,0,37
-122.36204486,47.698764811,19,2,0,41
-122.314340458,47.674568341,19,2,0,79
-122.329699642,47.617502643,19,2,0,116
-122.314340458,47.674568341,19,2,0,79
-122.314932752,47.617614967,19,2,0,123
-122.304127076,47.663992556,15,2,6,83
-122.33804772,47.611705679,19,2,0,102
-122.316781797,47.603512079,19,2,0,126
-122.270132873,47.50658705,19,2,0,18
-122.348430881,47.616854972,20,2,0,90
-122.322355006,47.626842267,20,2,0,120
-122.337338756,47.60925298,20,2,0,100
-122.362729784,47.701391228,20,2,0,40
-122.391862419,47.537154692,21,2,0,45
-122.313148998,47.660532244,21,2,0,89
-122.286429998,47.682138085,21,2,0,43
-122.328513729,47.702271935,21,2,0,46
-122.325859586,47.706089944,21,2,0,46
-122.318739005,47.677296357,21,2,0,74
-122.326510333,47.617738201,22,2,0,113
-122.387117184,47.549396222,22,2,0,49
-122.326376957,47.59583508,22,2,0,101
-122.339256999,47.610510652,22,2,0,103
-122.325063687,47.597093662,22,2,0,102
-122.33026735,47.601714919,22,2,0,100
-122.346245076,47.630572532,22,2,0,103
-122.354983835,47.652360534,22,2,0,81
-122.291559205,47.55095352,22,2,0,55
-122.299158732,47.579672246,22,2,0,102
-122.336584694,47.61395514,22,2,0,105
-122.347163626,47.613759209,22,2,0,93
-122.293419317,47.59272374,23,2,0,99
-122.297383482,47.693113898,23,2,0,51
-122.401802383,47.689241734,23,2,0,35
-122.303257152,47.585019715,23,2,0,111
-122.332288365,47.617277239,0,2,1,112
-122.319548533,47.620501299,0,2,1,124
-122.332941874,47.6158847,0,2,1,109
-122.294661781,47.693857648,0,2,1,45
-122.302955714,47.582945613,0,2,1,105
-122.341102353,47.611348536,0,2,1,99
-122.400894856,47.656773848,0,2,1,40
-122.35375113,47.618595517,1,2,1,81
-122.329055962,47.580851337,2,2,1,78
-122.321539441,47.619902975,2,2,1,123
-122.336362306,47.646878824,1,1,6,116
-122.331124149,47.601717571,4,2,1,102
-122.355300311,47.68802767,5,2,1,52
-122.332798949,47.611838462,5,2,1,109
-122.331735384,47.603126534,12,2,5,103
-122.268586299,47.550385319,6,1,0,39
-122.333692739,47.605267213,15,2,4,102
-122.292140384,47.627455972,14,2,4,88
-122.312636519,47.622595268,6,2,1,128
-122.320863687,47.619323644,7,2,1,123
-122.333808105,47.612103393,8,2,1,108
-122.32038373,47.550690776,8,2,1,43
-122.271281161,47.529110757,9,2,1,34
-122.332922414,47.648395037,11,2,0,118
-122.363207037,47.52010953,10,2,1,31
-122.325290849,47.618895884,10,2,1,116
-122.321285019,47.610949652,10,2,1,121
-122.35671454,47.623929893,11,2,1,74
-122.360481061,47.524692781,11,2,1,28
-122.32078951,47.614655489,11,2,1,122
-122.332493902,47.648296229,11,2,1,118
-122.357785603,47.523782564,11,2,1,27
-122.355509093,47.712344136,23,2,4,30
-122.336362306,47.646878824,12,2,1,116
-122.332983082,47.620237789,12,2,1,112
-122.347771829,47.731676965,12,2,1,14
-122.356724577,47.622692585,12,2,1,74
-122.329368517,47.563804288,13,2,1,56
-122.318224645,47.619343096,13,2,1,128
-122.330420412,47.620244346,13,2,1,112
-122.338437561,47.618242903,13,2,1,109
-122.384825038,47.517027461,13,2,1,29
-122.355391321,47.62585148,14,2,1,78
-122.267455173,47.675741943,14,2,1,18
-122.304366922,47.644364402,15,2,1,111
-122.26754215,47.502005598,15,2,1,17
-122.312449598,47.668543637,15,2,1,81
-122.337320426,47.611321241,15,2,1,104
-122.337320426,47.611321241,15,2,1,104
-122.343284246,47.61498466,16,2,1,96
-122.362258813,47.566539648,15,2,1,36
-122.332582827,47.605731052,16,2,1,105
-122.302797171,47.605660239,16,2,1,124
-122.345837696,47.681046485,16,2,1,66
-122.332582827,47.605731052,12,2,5,105
-122.292840975,47.723795094,16,2,1,28
-122.297470903,47.615876193,22,12,2,117
-122.38474259,47.669818636,16,2,1,63
-122.316246131,47.526444721,17,2,1,18
-122.296213996,47.67034744,17,2,1,72
-122.313148998,47.660532244,17,2,1,89
-122.335928553,47.611904236,17,2,1,101
-122.364350233,47.65856735,17,2,1,74
-122.296328513,47.718452815,18,2,1,37
-122.33804772,47.611705679,18,2,1,102
-122.390147031,47.669459748,12,2,0,53
-122.373130536,47.683246464,19,2,1,51
-122.348430881,47.616854972,19,2,1,90
-122.344996836,47.725035552,19,2,1,19
-122.335148341,47.648614224,19,2,1,117
-122.338146747,47.610975163,20,2,1,101
-122.342182557,47.611400659,20,2,1,92
-122.338146747,47.610975163,20,2,1,101
-122.336938539,47.612168781,20,2,1,103
-122.316665189,47.6579168,21,2,1,92
-122.292280791,47.729201109,21,2,1,24
-122.326219524,47.617037198,21,2,1,114
-122.327680653,47.596655375,21,2,1,105
-122.327680653,47.596655375,21,2,1,105
-122.349364873,47.617407069,21,2,1,90
-122.310756802,47.585937721,21,2,1,111
-122.33896434,47.614775782,22,2,1,105
-122.337338756,47.60925298,22,2,1,100
-122.328736482,47.604874649,22,2,1,106
-122.301854341,47.560199127,22,2,1,73
-122.313148998,47.660532244,22,2,1,89
-122.316346533,47.664019725,22,2,1,84
-122.334865851,47.6152845,23,2,1,107
-122.338430162,47.625261802,20,12,6,112
-122.342300222,47.725511243,0,2,2,22
-122.355409278,47.623924884,0,2,2,79
-122.28198631,47.690904964,0,2,2,34
-122.268510044,47.528422192,0,2,2,30
-122.402521511,47.69064983,0,2,2,33
-122.347933101,47.725038839,0,2,2,18
-122.280793019,47.53153536,0,2,2,37
-122.383314877,47.643385564,1,2,2,68
-122.402518009,47.560296388,1,2,2,37
-122.382199882,47.508244387,2,2,2,22
-122.292493611,47.721007497,3,2,2,29
-122.295824169,47.541986505,7,1,1,51
-122.331312962,47.608729168,4,2,2,108
-122.356459562,47.521949867,9,2,1,26
-122.286639674,47.699254686,10,2,6,33
-122.336938539,47.612168781,3,2,2,103
-122.378152957,47.668671063,5,2,2,69
-122.337320426,47.611321241,5,2,2,104
-122.333368028,47.617329291,6,2,2,111
-122.317363188,47.675404349,6,2,2,76
-122.339559377,47.608324561,6,2,2,98
-122.335692363,47.736483133,7,2,2,18
-122.334502799,47.539604294,7,2,2,21
-122.350073841,47.614307992,7,2,2,86
-122.303858166,47.587323878,8,2,2,112
-122.344577203,47.659767091,9,2,2,101
-122.327359482,47.613437354,10,2,2,113
-122.324804007,47.62594379,3,1,5,116
-122.355300311,47.68802767,10,2,2,52
-122.337338756,47.60925298,11,2,2,100
-122.346075746,47.611939202,11,2,2,88
-122.333887756,47.607158143,11,2,2,102
-122.320917073,47.549224343,11,2,2,41
-122.324615153,47.708602801,11,2,2,43
-122.31260041,47.659788299,11,2,2,88
-122.313187752,47.659054985,11,2,2,89
-122.378072056,47.521976342,11,2,2,33
-122.299059029,47.593761601,12,2,2,111
-122.287077838,47.683045169,12,2,2,44
-122.374417295,47.519287521,13,2,2,35
-122.35671454,47.623929893,13,2,2,74
-122.324615153,47.708602801,13,2,2,43
-122.332254289,47.544654417,7,2,4,25
-122.315576538,47.617025767,13,2,2,124
-122.312750239,47.73394898,13,2,2,28
-122.314179502,47.602185021,14,2,2,126
-122.300099164,47.669987634,14,2,2,71
-122.337595941,47.611207077,14,2,2,102
-122.301685325,47.599284818,14,2,2,122
-122.288827478,47.6104042,14,2,2,94
-122.27475956,47.551161746,14,2,2,46
-122.266250787,47.500695786,14,2,2,16
-122.325984741,47.570660842,14,2,2,71
-122.296583712,47.59390064,14,2,2,106
-122.325525471,47.530191268,14,2,2,16
-122.330271593,47.600875808,14,2,2,99
-122.325552282,47.617040615,14,2,2,114
-122.323408495,47.614650576,5,12,5,118
-122.310821217,47.612906765,15,2,2,130
-122.339098779,47.623211613,15,2,2,110
-122.325378659,47.567179783,15,2,2,66
-122.363818206,47.535520311,8,1,2,34
-122.310587488,47.560522542,15,2,2,76
-122.354376094,47.660811477,20,2,1,75
-122.307864014,47.699853747,9,1,3,50
-122.349985559,47.65773648,8,1,1,87
-122.36278798,47.569141381,15,2,2,39
-122.317865045,47.709387908,16,2,2,46
-122.33421121,47.60918901,17,2,2,102
-122.332582827,47.605731052,17,2,2,105
-122.332582827,47.605731052,17,2,2,105
-122.295248394,47.721091918,17,2,2,33
-122.336165513,47.616053298,17,2,2,107
-122.286623881,47.69380826,17,2,2,36
-122.304549133,47.718434615,18,2,2,39
-122.327021155,47.59751593,18,2,2,104
-122.327680653,47.596655375,18,2,2,105
-122.387169568,47.547587172,18,2,2,50
-122.329189104,47.60369512,23,2,0,105
-122.32775549,47.661357267,19,2,2,96
-122.313148998,47.660532244,19,2,2,89
-122.320771372,47.613519514,19,2,2,122
-122.361014917,47.538550784,19,2,2,31
-122.381494633,47.666133717,19,2,2,67
-122.283108644,47.720137192,19,2,2,23
-122.324615153,47.708602801,19,2,2,43
-122.312615052,47.623756495,19,2,2,129
-122.29469691,47.720185075,20,2,2,33
-122.295248394,47.721091918,20,2,2,33
-122.31952173,47.667856271,20,2,2,83
-122.315539249,47.657602325,20,2,2,91
-122.318570074,47.621092458,20,2,2,125
-122.323503887,47.586100249,21,2,0,92
-122.32505692,47.598771326,21,2,2,107
-122.311375055,47.732111622,22,2,2,31
-122.28538489,47.557043067,22,2,2,61
-122.298806881,47.612930685,22,2,2,118
-122.328736482,47.604874649,22,2,2,106
-122.376853818,47.518383404,22,2,2,33
-122.339358071,47.609781733,23,2,2,100
-122.383314877,47.643385564,23,2,2,68
-122.324615153,47.708602801,18,12,1,43
-122.372098359,47.686902478,23,2,2,50
-122.310789993,47.665652042,9,1,2,91
-122.321670003,47.649249077,23,2,2,105
-122.285890699,47.553075623,1,2,3,58
-122.359314236,47.684010507,1,2,3,58
-122.326803612,47.6167093,1,2,3,114
-122.334547697,47.64687003,1,2,3,117
-122.339358071,47.609781733,2,2,3,100
-122.334311582,47.608460261,2,2,3,102
-122.354751201,47.624576885,2,2,3,80
-122.333098121,47.60965503,3,2,3,106
-122.344706419,47.705798568,3,2,3,36
-122.313179455,47.763558219,5,2,3,8
-122.338247307,47.610246301,7,2,3,101
-122.337089648,47.607298173,7,2,3,98
-122.322016605,47.622563355,7,2,3,124
-122.337806584,47.605518251,8,2,3,95
-122.334271019,47.621419529,9,2,3,115
-122.33499762,47.606693824,14,2,2,100
-122.30142389,47.566103057,9,2,3,81
-122.33461677,47.613826046,9,2,3,107
-122.314193597,47.603095484,10,2,3,126
-122.291970591,47.623071834,10,2,3,95
-122.359335865,47.622701733,10,2,3,69
-122.338247307,47.610246301,11,2,3,101
-122.318406508,47.667848883,11,2,3,82
-122.337338756,47.60925298,12,2,3,100
-122.310658794,47.615378307,12,2,3,132
-122.354800305,47.618599546,12,2,3,77
-122.334264384,47.620252027,12,2,3,114
